t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid
0.2029,-2.236520,-0.212725,-0.437909,0.067625,-0.841157,-0.007282,0,-0.213576,175,0.000000,0.000000,-2.236520,-0.321436,-2.271562,-0.437909,-2.223515,-2.271562,-0.437909,-0.212725,0.067625,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.090000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.271562,0.000000,0.000000,0.000000,-2.223515,-0.325129,-0.212729,0.067625,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.437909,0.000000,0.000000,9.810000,-2.271562,0.000000,0.000000,100,1,0,0.000000,0,-2.576117,0.000000,-0.841157,0,-0.213576,0.000000,-0.007282,-2.576117,-0.213576,1,1,1
0.2131,-2.239771,-0.211974,-0.517455,0.091020,-0.862043,-0.010713,0,-0.213576,175,0.000000,0.000000,-2.239771,-0.327403,-2.276335,-0.517455,-2.223515,-2.276335,-0.517455,-0.211974,0.091020,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.090000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.276335,0.000000,0.000000,0.000000,-2.223515,-0.325129,-0.211938,0.091020,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.517455,0.000000,0.000000,9.810000,-2.276335,0.000000,0.000000,100,1,0,0.000000,0,-2.601969,0.000000,-0.862043,0,-0.213576,0.000000,-0.010713,-2.601969,-0.213576,1,1,1
0.2247,-2.243022,-0.210944,-0.599554,0.114829,-0.878410,-0.015565,0,-0.213576,175,0.000000,0.000000,-2.243022,-0.327355,-2.281919,-0.599554,-2.223515,-2.281919,-0.599554,-0.210944,0.114829,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.090000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.281919,0.000000,0.000000,0.000000,-2.223515,-0.325129,-0.210910,0.114829,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.599554,0.000000,0.000000,9.810000,-2.281919,0.000000,0.000000,100,1,0,0.000000,0,-2.626481,0.000000,-0.878410,0,-0.213576,0.000000,-0.015565,-2.626481,-0.213576,1,1,1
0.2346,-2.246274,-0.209675,-0.682869,0.137058,-0.891089,-0.020490,0,-0.213576,175,0.000000,0.000000,-2.246274,-0.324746,-2.288330,-0.682869,-2.223515,-2.288330,-0.682869,-0.209675,0.137058,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.090000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.288330,0.000000,0.000000,0.000000,-2.223515,-0.325129,-0.209652,0.137058,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.682869,0.000000,0.000000,9.810000,-2.288330,0.000000,0.000000,100,1,0,0.000000,0,-2.649722,0.000000,-0.891089,0,-0.213576,0.000000,-0.020490,-2.649722,-0.213576,1,1,1
0.2448,-2.249525,-0.208205,-0.766691,0.157015,-0.899599,-0.025443,0,-0.213576,175,0.000000,0.000000,-2.249525,-0.329782,-2.295577,-0.766691,-2.223515,-2.295577,-0.766691,-0.208205,0.157015,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.090000,0.000000,0.080000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.295577,0.000000,0.000000,0.000000,-2.223515,-0.325129,-0.208182,0.157015,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.766691,0.000000,0.000000,9.810000,-2.295577,0.000000,0.000000,100,1,0,0.000000,0,-2.671703,0.000000,-0.899599,0,-0.213576,0.000000,-0.025443,-2.671703,-0.213576,1,1,1
0.2529,-2.284995,-0.206524,-0.850306,0.174030,-0.901435,-0.030914,0,-0.213576,176,0.000000,0.000000,-2.284995,-1.059581,-2.303661,-0.850306,-2.284995,-2.303661,-0.850306,-0.206524,0.174030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.303661,0.000000,0.000000,0.000000,-2.284995,-1.077360,-0.206527,0.174030,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.850306,0.000000,0.000000,9.810000,-2.303661,0.000000,0.000000,100,1,0,0.000000,0,-2.692220,0.000000,-0.901435,0,-0.213576,0.000000,-0.030914,-2.692220,-0.213576,1,1,1
0.2629,-2.295768,-0.204752,-0.932576,0.186793,-0.901775,-0.035369,0,-0.213576,176,0.000000,0.000000,-2.295768,-1.072903,-2.312576,-0.932576,-2.284995,-2.312576,-0.932576,-0.204752,0.186793,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.110000,0.000000,0.010000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.312576,0.000000,0.000000,0.000000,-2.284995,-1.077360,-0.204722,0.186793,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.932576,0.000000,0.000000,9.810000,-2.312576,0.000000,0.000000,100,1,0,0.000000,0,-2.711523,0.000000,-0.901775,0,-0.213576,0.000000,-0.035369,-2.711523,-0.213576,1,1,1
0.2728,-2.306542,-0.202849,-1.013218,0.195597,-0.904238,-0.040484,0,-0.213576,176,0.000000,0.000000,-2.306542,-1.083025,-2.322306,-1.013218,-2.284995,-2.322306,-1.013218,-0.202849,0.195597,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.110000,0.000000,0.020000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.322306,0.000000,0.000000,0.000000,-2.284995,-1.077360,-0.202809,0.195597,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.013218,0.000000,0.000000,9.810000,-2.322306,0.000000,0.000000,100,1,0,0.000000,0,-2.730115,0.000000,-0.904238,0,-0.213576,0.000000,-0.040484,-2.730115,-0.213576,1,1,1
0.2828,-2.317316,-0.200841,-1.092351,0.200282,-0.902781,-0.045553,0,-0.213576,176,0.000000,0.000000,-2.317316,-1.066196,-2.332834,-1.092351,-2.284995,-2.332834,-1.092351,-0.200841,0.200282,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.110000,0.000000,0.030000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.332834,0.000000,0.000000,0.000000,-2.284995,-1.077360,-0.200829,0.200282,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.092351,0.000000,0.000000,9.810000,-2.332834,0.000000,0.000000,100,1,0,0.000000,0,-2.747907,0.000000,-0.902781,0,-0.213576,0.000000,-0.045553,-2.747907,-0.213576,1,1,1
0.2933,-2.328089,-0.198798,-1.169603,0.200568,-0.889095,-0.049981,0,-0.213576,176,0.000000,0.000000,-2.328089,-1.086003,-2.344145,-1.169603,-2.284995,-2.344145,-1.169603,-0.198798,0.200568,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.110000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.344145,0.000000,0.000000,0.000000,-2.284995,-1.077360,-0.198824,0.200568,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.169603,0.000000,0.000000,9.810000,-2.344145,0.000000,0.000000,100,1,0,0.000000,0,-2.764130,0.000000,-0.889095,0,-0.213576,0.000000,-0.049981,-2.764130,-0.213576,1,1,1
