t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid
0.1048,-2.647060,0.193677,0.000559,-0.003865,0.009567,-0.038679,1,-2.678802,58,0.000000,0.000000,-2.647060,-0.000788,-2.683615,0.000559,-2.647060,-2.683615,0.000559,0.193677,-0.003865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683615,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193658,-0.003865,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000559,0.000000,0.000000,9.810000,-2.683615,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009567,0,0.183107,0.000000,-0.038679,-2.678802,0.183107,1,1,1
0.1147,-2.647068,0.193606,0.000553,-0.004180,0.009557,-0.039073,1,-2.678802,58,0.000000,0.000000,-2.647068,-0.000794,-2.683609,0.000553,-2.647060,-2.683609,0.000553,0.193606,-0.004180,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.110000,0.000000,0.010000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683609,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193616,-0.004180,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000553,0.000000,0.000000,9.810000,-2.683609,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009557,0,0.181541,0.000000,-0.039073,-2.678802,0.181541,1,1,1
0.1248,-2.647076,0.193552,0.000546,-0.004238,0.009548,-0.038619,1,-2.678802,58,0.000000,0.000000,-2.647076,-0.000802,-2.683604,0.000546,-2.647060,-2.683604,0.000546,0.193552,-0.004238,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.110000,0.000000,0.020000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683604,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193574,-0.004238,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000546,0.000000,0.000000,9.810000,-2.683604,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009548,0,0.180280,0.000000,-0.038619,-2.678802,0.180280,1,1,1
0.1349,-2.647084,0.193493,0.000542,-0.004187,0.009539,-0.039858,1,-2.678802,58,0.000000,0.000000,-2.647084,-0.000801,-2.683598,0.000542,-2.647060,-2.683598,0.000542,0.193493,-0.004187,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.110000,0.000000,0.030000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683598,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193532,-0.004187,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000542,0.000000,0.000000,9.810000,-2.683598,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009539,0,0.179111,0.000000,-0.039858,-2.678802,0.179111,1,1,1
0.1447,-2.647091,0.193490,0.000547,-0.004331,0.009526,-0.041068,1,-2.678802,58,0.000000,0.000000,-2.647091,-0.000797,-2.683593,0.000547,-2.647060,-2.683593,0.000547,0.193490,-0.004331,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.110000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683593,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193489,-0.004331,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000547,0.000000,0.000000,9.810000,-2.683593,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009526,0,0.178083,0.000000,-0.041068,-2.678802,0.178083,1,1,1
0.1547,-2.647099,0.193452,0.000547,-0.004480,0.009515,-0.039254,1,-2.678802,58,0.000000,0.000000,-2.647099,-0.000790,-2.683587,0.000547,-2.647060,-2.683587,0.000547,0.193452,-0.004480,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.110000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683587,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193445,-0.004480,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000547,0.000000,0.000000,9.810000,-2.683587,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009515,0,0.177342,0.000000,-0.039254,-2.678802,0.177342,1,1,1
0.1647,-2.647107,0.193423,0.000537,-0.004270,0.009507,-0.040143,1,-2.678802,58,0.000000,0.000000,-2.647107,-0.000794,-2.683582,0.000537,-2.647060,-2.683582,0.000537,0.193423,-0.004270,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.110000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683582,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193402,-0.004270,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000537,0.000000,0.000000,9.810000,-2.683582,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009507,0,0.176652,0.000000,-0.040143,-2.678802,0.176652,1,1,1
0.1747,-2.647115,0.193367,0.000544,-0.004368,0.009494,-0.042192,1,-2.678802,58,0.000000,0.000000,-2.647115,-0.000799,-2.683576,0.000544,-2.647060,-2.683576,0.000544,0.193367,-0.004368,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.110000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683576,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193358,-0.004368,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000544,0.000000,0.000000,9.810000,-2.683576,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009494,0,0.175876,0.000000,-0.042192,-2.678802,0.175876,1,1,1
0.1847,-2.647123,0.193303,0.000549,-0.004617,0.009482,-0.042863,1,-2.678802,58,0.000000,0.000000,-2.647123,-0.000797,-2.683571,0.000549,-2.647060,-2.683571,0.000549,0.193303,-0.004617,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.110000,0.000000,0.080000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683571,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193312,-0.004617,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000549,0.000000,0.000000,9.810000,-2.683571,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009482,0,0.175155,0.000000,-0.042863,-2.678802,0.175155,1,1,1
0.1948,-2.647131,0.193271,0.000544,-0.004708,0.009472,-0.045147,1,-2.678802,58,0.000000,0.000000,-2.647131,-0.000792,-2.683565,0.000544,-2.647060,-2.683565,0.000544,0.193271,-0.004708,0.000000,0.000000,0.000000,0.000000,0.000000,0.090000,0.110000,0.000000,0.090000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683565,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193266,-0.004708,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000544,0.000000,0.000000,9.810000,-2.683565,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009472,0,0.174385,0.000000,-0.045147,-2.678802,0.174385,1,1,1
0.2048,-2.647139,0.193238,0.000549,-0.004993,0.009459,-0.045822,1,-2.678802,58,0.000000,0.000000,-2.647139,-0.000793,-2.683560,0.000549,-2.647060,-2.683560,0.000549,0.193238,-0.004993,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.110000,0.000000,0.100000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683560,0.000000,0.000000,0.000000,-2.647060,-0.000794,0.193216,-0.004993,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000549,0.000000,0.000000,9.810000,-2.683560,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009459,0,0.173682,0.000000,-0.045822,-2.678802,0.173682,1,1,1
0.2147,-2.647148,0.193137,0.000544,-0.005089,0.009450,-0.045858,1,-2.678802,59,0.000000,0.000000,-2.647148,-0.000814,-2.683554,0.000544,-2.647148,-2.683554,0.000544,0.193137,-0.005089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683554,0.000000,0.000000,0.000000,-2.647148,-0.000811,0.193166,-0.005089,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000544,0.000000,0.000000,9.810000,-2.683554,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009450,0,0.173019,0.000000,-0.045858,-2.678802,0.173019,1,1,1
0.2247,-2.647156,0.193103,0.000541,-0.005098,0.009440,-0.046255,1,-2.678802,59,0.000000,0.000000,-2.647156,-0.000819,-2.683549,0.000541,-2.647148,-2.683549,0.000541,0.193103,-0.005098,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.080000,0.000000,0.010000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683549,0.000000,0.000000,0.000000,-2.647148,-0.000811,0.193115,-0.005098,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000541,0.000000,0.000000,9.810000,-2.683549,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009440,0,0.172483,0.000000,-0.046255,-2.678802,0.172483,1,1,1
0.2348,-2.647164,0.193096,0.000541,-0.005149,0.009428,-0.049270,1,-2.678802,59,0.000000,0.000000,-2.647164,-0.000803,-2.683543,0.000541,-2.647148,-2.683543,0.000541,0.193096,-0.005149,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.080000,0.000000,0.020000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683543,0.000000,0.000000,0.000000,-2.647148,-0.000811,0.193063,-0.005149,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000541,0.000000,0.000000,9.810000,-2.683543,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009428,0,0.171807,0.000000,-0.049270,-2.678802,0.171807,1,1,1
0.2446,-2.647172,0.193028,0.000551,-0.005538,0.009415,-0.053698,1,-2.678802,59,0.000000,0.000000,-2.647172,-0.000817,-2.683538,0.000551,-2.647148,-2.683538,0.000551,0.193028,-0.005538,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.080000,0.000000,0.030000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683538,0.000000,0.000000,0.000000,-2.647148,-0.000811,0.193009,-0.005538,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000551,0.000000,0.000000,9.810000,-2.683538,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009415,0,0.170812,0.000000,-0.053698,-2.678802,0.170812,1,1,1
0.2547,-2.647180,0.192947,0.000559,-0.006150,0.009401,-0.057524,1,-2.678802,59,0.000000,0.000000,-2.647180,-0.000815,-2.683532,0.000559,-2.647148,-2.683532,0.000559,0.192947,-0.006150,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.080000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683532,0.000000,0.000000,0.000000,-2.647148,-0.000811,0.192949,-0.006150,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000559,0.000000,0.000000,9.810000,-2.683532,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009401,0,0.169640,0.000000,-0.057524,-2.678802,0.169640,1,1,1
0.2647,-2.647188,0.192898,0.000558,-0.006726,0.009389,-0.062134,1,-2.678802,59,0.000000,0.000000,-2.647188,-0.000809,-2.683526,0.000558,-2.647148,-2.683526,0.000558,0.192898,-0.006726,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.080000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683526,0.000000,0.000000,0.000000,-2.647148,-0.000811,0.192883,-0.006726,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000558,0.000000,0.000000,9.810000,-2.683526,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009389,0,0.168298,0.000000,-0.062134,-2.678802,0.168298,1,1,1
0.2747,-2.647197,0.192809,0.000565,-0.007461,0.009376,-0.063761,1,-2.678802,59,0.000000,0.000000,-2.647197,-0.000820,-2.683520,0.000565,-2.647148,-2.683520,0.000565,0.192809,-0.007461,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.080000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683520,0.000000,0.000000,0.000000,-2.647148,-0.000811,0.192810,-0.007461,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000565,0.000000,0.000000,9.810000,-2.683520,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009376,0,0.166995,0.000000,-0.063761,-2.678802,0.166995,1,1,1
0.2847,-2.647205,0.192729,0.000551,-0.007775,0.009368,-0.065459,1,-2.678802,59,0.000000,0.000000,-2.647205,-0.000828,-2.683514,0.000551,-2.647148,-2.683514,0.000551,0.192729,-0.007775,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.080000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683514,0.000000,0.000000,0.000000,-2.647148,-0.000811,0.192733,-0.007775,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000551,0.000000,0.000000,9.810000,-2.683514,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009368,0,0.165763,0.000000,-0.065459,-2.678802,0.165763,1,1,1
0.2946,-2.647212,0.192619,0.000550,-0.008084,0.009357,-0.066754,1,-2.678802,60,0.000000,0.000000,-2.647212,-0.000798,-2.683509,0.000550,-2.647212,-2.683509,0.000550,0.192619,-0.008084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683509,0.000000,0.000000,0.000000,-2.647212,-0.000810,0.192653,-0.008084,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000550,0.000000,0.000000,9.810000,-2.683509,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009357,0,0.164584,0.000000,-0.066754,-2.678802,0.164584,1,1,1
0.3047,-2.647221,0.192562,0.000547,-0.008333,0.009346,-0.070270,1,-2.678802,60,0.000000,0.000000,-2.647221,-0.000796,-2.683503,0.000547,-2.647212,-2.683503,0.000547,0.192562,-0.008333,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.120000,0.000000,0.010000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683503,0.000000,0.000000,0.000000,-2.647212,-0.000810,0.192570,-0.008333,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000547,0.000000,0.000000,9.810000,-2.683503,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009346,0,0.163344,0.000000,-0.070270,-2.678802,0.163344,1,1,1
0.3146,-2.647229,0.192496,0.000563,-0.008988,0.009332,-0.075473,1,-2.678802,60,0.000000,0.000000,-2.647229,-0.000808,-2.683497,0.000563,-2.647212,-2.683497,0.000563,0.192496,-0.008988,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.120000,0.000000,0.020000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683497,0.000000,0.000000,0.000000,-2.647212,-0.000810,0.192482,-0.008988,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000563,0.000000,0.000000,9.810000,-2.683497,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009332,0,0.161858,0.000000,-0.075473,-2.678802,0.161858,1,1,1
0.3247,-2.647237,0.192402,0.000584,-0.010084,0.009316,-0.079771,1,-2.678802,60,0.000000,0.000000,-2.647237,-0.000809,-2.683491,0.000584,-2.647212,-2.683491,0.000584,0.192402,-0.010084,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.120000,0.000000,0.030000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683491,0.000000,0.000000,0.000000,-2.647212,-0.000810,0.192385,-0.010084,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000584,0.000000,0.000000,9.810000,-2.683491,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009316,0,0.160223,0.000000,-0.079771,-2.678802,0.160223,1,1,1
0.3346,-2.647245,0.192277,0.000590,-0.011194,0.009303,-0.083378,1,-2.678802,60,0.000000,0.000000,-2.647245,-0.000810,-2.683485,0.000590,-2.647212,-2.683485,0.000590,0.192277,-0.011194,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.120000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683485,0.000000,0.000000,0.000000,-2.647212,-0.000810,0.192276,-0.011194,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000590,0.000000,0.000000,9.810000,-2.683485,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009303,0,0.158513,0.000000,-0.083378,-2.678802,0.158513,1,1,1
0.3446,-2.647253,0.192186,0.000595,-0.012304,0.009290,-0.086472,1,-2.678802,60,0.000000,0.000000,-2.647253,-0.000805,-2.683478,0.000595,-2.647212,-2.683478,0.000595,0.192186,-0.012304,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.120000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-2.683478,0.000000,0.000000,0.000000,-2.647212,-0.000810,0.192157,-0.012304,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,0.000595,0.000000,0.000000,9.810000,-2.683478,0.000000,0.000000,100,1,0,0.000000,0,-2.678802,0.000000,0.009290,0,0.156843,0.000000,-0.086472,-2.678802,0.156843,1,1,1
