t,theta_big,theta_small,dtheta_big,dtheta_small,tau_big,tau_small,axis,held_target,mcu2_seq,gravity_ax,gravity_ay,theta_big_motor,dtheta_big_motor,theta_big_platform,dtheta_big_platform,theta_big_motor_meas,platform_azimuth,platform_rate,small_joint_angle_est,small_joint_rate_est,pitch_joint_angle,pitch_joint_rate,pitch_acc,chassis_azimuth,chassis_yaw_rate,big_enc_age,big_sample_interval,big_enc_innovation,chassis_imu_age,gravity_a_x,gravity_a_y,gravity_a_z,base_omega_x,base_omega_y,base_omega_z,los_azimuth,los_elevation,mcu_bullet_velocity,mcu_pitch_angle,mcu_yaw_big_angle,mcu_yaw_big_omega,mcu_yaw_small_angle,mcu_yaw_small_omega,mcu_chassis_imu_yaw,mcu_chassis_imu_omega,mcu_mark,mcu_color,mcu_auto_aim_switch,mcu_temp_big,mcu_temp_small,imu_gx,imu_gy,imu_gz,imu_ax,imu_ay,imu_az,imu_euler_yaw,imu_euler_pitch,imu_euler_roll,imu_dt_one_tenth_ms,tx_auto_aim_enable,tx_fire,tx_pitch_target_angle,tx_yaw_big_mode,tx_yaw_big_target_angle,tx_yaw_big_target_velocity,tx_yaw_big_torque,tx_yaw_small_mode,tx_yaw_small_target_angle,tx_yaw_small_target_velocity,tx_yaw_small_torque,target_big,target_small,est_valid,mcu_valid,imu_valid
0.1046,-1.311777,0.029018,-0.057976,0.126136,-0.424342,0.201727,1,-2.678802,231,0.000000,0.000000,-1.311777,-0.001110,-1.268904,-0.057976,-1.311732,-1.268904,-0.057976,0.029018,0.126136,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.110000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.268904,0.000000,0.000000,0.000000,-1.311732,-0.001113,0.029047,0.126136,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.057976,0.000000,0.000000,9.810000,-1.268904,0.000000,0.000000,100,1,0,0.000000,0,-1.368793,0.000000,-0.424342,0,0.077585,0.000000,0.201727,-1.368793,0.077585,1,1,1
0.1145,-1.311788,0.030788,-0.105379,0.222199,-0.500607,0.224881,1,-2.678802,231,0.000000,0.000000,-1.311788,-0.001103,-1.269713,-0.105379,-1.311732,-1.269713,-0.105379,0.030788,0.222199,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.110000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.269713,0.000000,0.000000,0.000000,-1.311732,-0.001113,0.030782,0.222199,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.105379,0.000000,0.000000,9.810000,-1.269713,0.000000,0.000000,100,1,0,0.000000,0,-1.394671,0.000000,-0.500607,0,0.090000,0.000000,0.224881,-1.394671,0.090000,1,1,1
0.1246,-1.311799,0.033613,-0.169222,0.344363,-0.580075,0.241468,1,-2.678802,231,0.000000,0.000000,-1.311799,-0.001103,-1.271078,-0.169222,-1.311732,-1.271078,-0.169222,0.033613,0.344363,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.110000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.271078,0.000000,0.000000,0.000000,-1.311732,-0.001113,0.033608,0.344363,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.169222,0.000000,0.000000,9.810000,-1.271078,0.000000,0.000000,100,1,0,0.000000,0,-1.423549,0.000000,-0.580075,0,0.103079,0.000000,0.241468,-1.423549,0.103079,1,1,1
0.1344,-1.311810,0.037767,-0.248669,0.488195,-0.662507,0.249182,1,-2.678802,231,0.000000,0.000000,-1.311810,-0.001132,-1.273159,-0.248669,-1.311732,-1.273159,-0.248669,0.037767,0.488195,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.110000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.273159,0.000000,0.000000,0.000000,-1.311732,-0.001113,0.037764,0.488195,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.248669,0.000000,0.000000,9.810000,-1.273159,0.000000,0.000000,100,1,0,0.000000,0,-1.455427,0.000000,-0.662507,0,0.116421,0.000000,0.249182,-1.455427,0.116421,1,1,1
0.1445,-1.311821,0.043420,-0.342438,0.647746,-0.747712,0.247937,1,-2.678802,231,0.000000,0.000000,-1.311821,-0.001096,-1.276105,-0.342438,-1.311732,-1.276105,-0.342438,0.043420,0.647746,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.110000,0.000000,0.080000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.276105,0.000000,0.000000,0.000000,-1.311732,-0.001113,0.043437,0.647746,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.342438,0.000000,0.000000,9.810000,-1.276105,0.000000,0.000000,100,1,0,0.000000,0,-1.490305,0.000000,-0.747712,0,0.129626,0.000000,0.247937,-1.490305,0.129626,1,1,1
0.1545,-1.311832,0.050747,-0.449245,0.817107,-0.835544,0.236505,1,-2.678802,231,0.000000,0.000000,-1.311832,-0.001109,-1.280055,-0.449245,-1.311732,-1.280055,-0.449245,0.050747,0.817107,0.000000,0.000000,0.000000,0.000000,0.000000,0.090000,0.110000,0.000000,0.090000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.280055,0.000000,0.000000,0.000000,-1.311732,-0.001113,0.050754,0.817107,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.449245,0.000000,0.000000,9.810000,-1.280055,0.000000,0.000000,100,1,0,0.000000,0,-1.528183,0.000000,-0.835544,0,0.142294,0.000000,0.236505,-1.528183,0.142294,1,1,1
0.1645,-1.311843,0.059787,-0.567607,0.989648,-0.925896,0.215394,1,-2.678802,231,0.000000,0.000000,-1.311843,-0.001114,-1.285129,-0.567607,-1.311732,-1.285129,-0.567607,0.059787,0.989648,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.110000,0.000000,0.100000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.285129,0.000000,0.000000,0.000000,-1.311732,-0.001113,0.059781,0.989648,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.567607,0.000000,0.000000,9.810000,-1.285129,0.000000,0.000000,100,1,0,0.000000,0,-1.569061,0.000000,-0.925896,0,0.154025,0.000000,0.215394,-1.569061,0.154025,1,1,1
0.1746,-1.326662,0.070517,-0.696162,1.159206,-1.000000,0.184616,1,-2.678802,232,0.000000,0.000000,-1.326662,-0.485201,-1.291438,-0.696162,-1.326662,-1.291438,-0.696162,0.070517,1.159206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.291438,0.000000,0.000000,0.000000,-1.326662,-0.476947,0.070517,1.159206,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.696162,0.000000,0.000000,9.810000,-1.291438,0.000000,0.000000,100,1,0,0.000000,0,-1.612939,0.000000,-1.000000,0,0.164434,0.000000,0.184616,-1.612939,0.164434,1,1,1
0.1848,-1.331432,0.082916,-0.830762,1.317000,-1.000000,0.146006,1,-2.678802,232,0.000000,0.000000,-1.331432,-0.471452,-1.299065,-0.830762,-1.326662,-1.299065,-0.830762,0.082916,1.317000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.080000,0.000000,0.010000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.299065,0.000000,0.000000,0.000000,-1.326662,-0.476947,0.082893,1.317000,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.830762,0.000000,0.000000,9.810000,-1.299065,0.000000,0.000000,100,1,0,0.000000,0,-1.659817,0.000000,-1.000000,0,0.173347,0.000000,0.146006,-1.659817,0.173347,1,1,1
0.1945,-1.336201,0.096719,-0.958103,1.446409,-1.000000,0.104184,1,-2.678802,232,0.000000,0.000000,-1.336201,-0.482971,-1.308013,-0.958103,-1.326662,-1.308013,-0.958103,0.096719,1.446409,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.080000,0.000000,0.020000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.308013,0.000000,0.000000,0.000000,-1.326662,-0.476947,0.096714,1.446409,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-0.958103,0.000000,0.000000,9.810000,-1.308013,0.000000,0.000000,100,1,0,0.000000,0,-1.709695,0.000000,-1.000000,0,0.180760,0.000000,0.104184,-1.709695,0.180760,1,1,1
0.2046,-1.340970,0.111676,-1.074716,1.542893,-1.000000,0.059558,1,-2.678802,232,0.000000,0.000000,-1.340970,-0.475772,-1.318178,-1.074716,-1.326662,-1.318178,-1.074716,0.111676,1.542893,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.080000,0.000000,0.030000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.318178,0.000000,0.000000,0.000000,-1.326662,-0.476947,0.111663,1.542893,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.074716,0.000000,0.000000,9.810000,-1.318178,0.000000,0.000000,100,1,0,0.000000,0,-1.762573,0.000000,-1.000000,0,0.186673,0.000000,0.059558,-1.762573,0.186673,1,1,1
0.2145,-1.345740,0.127370,-1.181431,1.606321,-1.000000,0.014629,1,-2.678802,232,0.000000,0.000000,-1.345740,-0.475940,-1.329460,-1.181431,-1.326662,-1.329460,-1.181431,0.127370,1.606321,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.080000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.329460,0.000000,0.000000,0.000000,-1.326662,-0.476947,0.127411,1.606321,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.181431,0.000000,0.000000,9.810000,-1.329460,0.000000,0.000000,100,1,0,0.000000,0,-1.818268,0.000000,-1.000000,0,0.191087,0.000000,0.014629,-1.818268,0.191087,1,1,1
0.2245,-1.350509,0.143649,-1.278831,1.637569,-1.000000,-0.032887,1,-2.678802,232,0.000000,0.000000,-1.350509,-0.479634,-1.341761,-1.278831,-1.326662,-1.341761,-1.278831,0.143649,1.637569,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.080000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.341761,0.000000,0.000000,0.000000,-1.326662,-0.476947,0.143631,1.637569,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.278831,0.000000,0.000000,9.810000,-1.341761,0.000000,0.000000,100,1,0,0.000000,0,-1.876078,0.000000,-1.000000,0,0.194006,0.000000,-0.032887,-1.876078,0.194006,1,1,1
0.2346,-1.355279,0.159983,-1.366800,1.635686,-1.000000,-0.076043,1,-2.678802,232,0.000000,0.000000,-1.355279,-0.483820,-1.354990,-1.366800,-1.326662,-1.354990,-1.366800,0.159983,1.635686,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.080000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.354990,0.000000,0.000000,0.000000,-1.326662,-0.476947,0.159997,1.635686,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.366800,0.000000,0.000000,9.810000,-1.354990,0.000000,0.000000,100,1,0,0.000000,0,-1.935200,0.000000,-1.000000,0,0.195610,0.000000,-0.076043,-1.935200,0.195610,1,1,1
0.2446,-1.360048,0.176202,-1.446395,1.604321,-1.000000,-0.115253,1,-2.678802,232,0.000000,0.000000,-1.360048,-0.478026,-1.369056,-1.446395,-1.326662,-1.369056,-1.446395,0.176202,1.604321,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.080000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.369056,0.000000,0.000000,0.000000,-1.326662,-0.476947,0.176197,1.604321,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.446395,0.000000,0.000000,9.810000,-1.369056,0.000000,0.000000,100,1,0,0.000000,0,-1.994837,0.000000,-1.000000,0,0.196287,0.000000,-0.115253,-1.994837,0.196287,1,1,1
0.2545,-1.403051,0.191952,-1.518520,1.546719,-1.000000,-0.147036,1,-2.678802,233,0.000000,0.000000,-1.403051,-1.370050,-1.383880,-1.518520,-1.403051,-1.383880,-1.518520,0.191952,1.546719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.090000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.383880,0.000000,0.000000,0.000000,-1.403051,-1.368478,0.191951,1.546719,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.518520,0.000000,0.000000,9.810000,-1.383880,0.000000,0.000000,100,1,0,0.000000,0,-2.054187,0.000000,-1.000000,0,0.196437,0.000000,-0.147036,-2.054187,0.196437,1,1,1
0.2646,-1.416736,0.207041,-1.584676,1.468380,-1.000000,-0.172037,1,-2.678802,233,0.000000,0.000000,-1.416736,-1.371376,-1.399396,-1.584676,-1.403051,-1.399396,-1.584676,0.207041,1.468380,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.090000,0.000000,0.010000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.399396,0.000000,0.000000,0.000000,-1.403051,-1.368478,0.207026,1.468380,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.584676,0.000000,0.000000,9.810000,-1.399396,0.000000,0.000000,100,1,0,0.000000,0,-2.112450,0.000000,-1.000000,0,0.196441,0.000000,-0.172037,-2.112450,0.196441,1,1,1
0.2745,-1.430420,0.221222,-1.646187,1.374242,-1.000000,-0.191382,1,-2.678802,233,0.000000,0.000000,-1.430420,-1.385178,-1.415550,-1.646187,-1.403051,-1.415550,-1.646187,0.221222,1.374242,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.090000,0.000000,0.020000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.415550,0.000000,0.000000,0.000000,-1.403051,-1.368478,0.221238,1.374242,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.646187,0.000000,0.000000,9.810000,-1.415550,0.000000,0.000000,100,1,0,0.000000,0,-2.168827,0.000000,-1.000000,0,0.196441,0.000000,-0.191382,-2.168827,0.196441,1,1,1
0.2846,-1.444105,0.234441,-1.704155,1.268392,-1.000000,-0.208184,1,-2.678802,233,0.000000,0.000000,-1.444105,-1.366120,-1.432302,-1.704155,-1.403051,-1.432302,-1.704155,0.234441,1.268392,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.090000,0.000000,0.030000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.432302,0.000000,0.000000,0.000000,-1.403051,-1.368478,0.234449,1.268392,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.704155,0.000000,0.000000,9.810000,-1.432302,0.000000,0.000000,100,1,0,0.000000,0,-2.222548,0.000000,-1.000000,0,0.196441,0.000000,-0.208184,-2.222548,0.196441,1,1,1
0.2948,-1.457790,0.246521,-1.759109,1.152770,-1.000000,-0.220964,1,-2.678802,233,0.000000,0.000000,-1.457790,-1.360737,-1.449618,-1.759109,-1.403051,-1.449618,-1.759109,0.246521,1.152770,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.090000,0.000000,0.040000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.449618,0.000000,0.000000,0.000000,-1.403051,-1.368478,0.246554,1.152770,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.759109,0.000000,0.000000,9.810000,-1.449618,0.000000,0.000000,100,1,0,0.000000,0,-2.273277,0.000000,-1.000000,0,0.196441,0.000000,-0.220964,-2.273277,0.196441,1,1,1
0.3045,-1.471475,0.257477,-1.811838,1.030265,-1.000000,-0.231626,1,-2.678802,233,0.000000,0.000000,-1.471475,-1.368810,-1.467472,-1.811838,-1.403051,-1.467472,-1.811838,0.257477,1.030265,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.090000,0.000000,0.050000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.467472,0.000000,0.000000,0.000000,-1.403051,-1.368478,0.257467,1.030265,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.811838,0.000000,0.000000,9.810000,-1.467472,0.000000,0.000000,100,1,0,0.000000,0,-2.321005,0.000000,-1.000000,0,0.196441,0.000000,-0.231626,-2.321005,0.196441,1,1,1
0.3145,-1.485160,0.267129,-1.862760,0.902430,-1.000000,-0.237895,1,-2.678802,233,0.000000,0.000000,-1.485160,-1.366356,-1.485845,-1.862760,-1.403051,-1.485845,-1.862760,0.267129,0.902430,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.090000,0.000000,0.060000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.485845,0.000000,0.000000,0.000000,-1.403051,-1.368478,0.267129,0.902430,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.862760,0.000000,0.000000,9.810000,-1.485845,0.000000,0.000000,100,1,0,0.000000,0,-2.365734,0.000000,-1.000000,0,0.196441,0.000000,-0.237895,-2.365734,0.196441,1,1,1
0.3245,-1.498844,0.275529,-1.912688,0.772300,-1.000000,-0.242180,1,-2.678802,233,0.000000,0.000000,-1.498844,-1.374204,-1.504722,-1.912688,-1.403051,-1.504722,-1.912688,0.275529,0.772300,0.000000,0.000000,0.000000,0.000000,0.000000,0.070000,0.090000,0.000000,0.070000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.504722,0.000000,0.000000,0.000000,-1.403051,-1.368478,0.275501,0.772300,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.912688,0.000000,0.000000,9.810000,-1.504722,0.000000,0.000000,100,1,0,0.000000,0,-2.407463,0.000000,-1.000000,0,0.196441,0.000000,-0.242180,-2.407463,0.196441,1,1,1
0.3347,-1.512529,0.282544,-1.961976,0.641232,-1.000000,-0.242348,1,-2.678802,233,0.000000,0.000000,-1.512529,-1.362734,-1.524095,-1.961976,-1.403051,-1.524095,-1.961976,0.282544,0.641232,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.090000,0.000000,0.080000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.524095,0.000000,0.000000,0.000000,-1.403051,-1.368478,0.282567,0.641232,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-1.961976,0.000000,0.000000,9.810000,-1.524095,0.000000,0.000000,100,1,0,0.000000,0,-2.446192,0.000000,-1.000000,0,0.196441,0.000000,-0.242348,-2.446192,0.196441,1,1,1
0.3444,-1.552881,0.288369,-2.011350,0.511982,-1.000000,-0.242112,1,-2.678802,234,0.000000,0.000000,-1.552881,-1.910967,-1.543962,-2.011350,-1.552881,-1.543962,-2.011350,0.288369,0.511982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.000000,0.000000,0.000000,0.000000,-9.810000,0.000000,0.000000,0.000000,-1.543962,0.000000,0.000000,0.000000,-1.552881,-1.912697,0.288331,0.511982,0.000000,0.000000,0,0,1,30,30,0.000000,0.000000,-2.011350,0.000000,0.000000,9.810000,-1.543962,0.000000,0.000000,100,1,0,0.000000,0,-2.481920,0.000000,-1.000000,0,0.196441,0.000000,-0.242112,-2.481920,0.196441,1,1,1
